2024-04-16 13:57:56,606: root: INFO: MLTrader : Executing the initialize lifecycle method
2024-04-16 13:57:57,253: root: INFO: Current backtesting datetime 2023-12-15 08:30:00-05:00
2024-04-16 13:57:57,253: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2024-04-16 13:57:57,254: root: INFO: Current backtesting datetime 2023-12-15 09:30:00-05:00
2024-04-16 13:57:57,254: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2024-04-16 13:57:57,254: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-04-16 13:57:57[0m
2024-04-16 13:57:57,254: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-16 13:57:57,258: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-16 13:57:58,386: root: INFO: [34mMLTrader : Trading iteration ended at 2024-04-16 13:57:58[0m
2024-04-16 13:57:58,387: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-04-16 13:57:58,387: root: INFO: Current backtesting datetime 2023-12-15 16:00:00-05:00
2024-04-16 13:57:58,387: root: INFO: Current backtesting datetime 2023-12-16 09:30:00-05:00
2024-04-16 13:57:58,388: root: INFO: [34mMLTrader : The market is not currently open, skipping this trading iteration[0m
2024-04-16 13:57:58,388: root: INFO: Current backtesting datetime 2023-12-16 09:29:00-05:00
2024-04-16 13:57:58,389: root: INFO: Current backtesting datetime 2023-12-16 09:29:00-05:00
2024-04-16 13:57:58,389: root: INFO: MLTrader : Executing the after_market_closes lifecycle method
2024-04-16 13:57:58,390: root: INFO: Current backtesting datetime 2023-12-18 08:30:00-05:00
2024-04-16 13:57:58,390: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2024-04-16 13:57:58,390: root: INFO: Current backtesting datetime 2023-12-18 09:30:00-05:00
2024-04-16 13:57:58,390: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2024-04-16 13:57:58,391: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-04-16 13:57:58[0m
2024-04-16 13:57:58,391: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-16 13:57:58,392: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-16 13:57:58,720: root: INFO: [34mMLTrader : Trading iteration ended at 2024-04-16 13:57:58[0m
2024-04-16 13:57:58,721: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-04-16 13:57:58,722: root: INFO: Current backtesting datetime 2023-12-18 16:00:00-05:00
2024-04-16 13:57:58,722: root: INFO: Current backtesting datetime 2023-12-19 09:30:00-05:00
2024-04-16 13:57:58,726: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-04-16 13:57:58[0m
2024-04-16 13:57:58,727: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-16 13:57:58,727: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-16 13:57:59,017: root: INFO: [34mMLTrader : Trading iteration ended at 2024-04-16 13:57:59[0m
2024-04-16 13:57:59,017: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-04-16 13:57:59,018: root: INFO: Current backtesting datetime 2023-12-19 16:00:00-05:00
2024-04-16 13:57:59,018: root: INFO: Current backtesting datetime 2023-12-20 09:30:00-05:00
2024-04-16 13:57:59,018: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-04-16 13:57:59[0m
2024-04-16 13:57:59,018: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-16 13:57:59,019: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
