2024-04-16 13:00:12,593: root: INFO: MLTrader : Executing the initialize lifecycle method
2024-04-16 13:00:13,168: root: INFO: Current backtesting datetime 2023-12-15 08:30:00-05:00
2024-04-16 13:00:13,168: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2024-04-16 13:00:13,168: root: INFO: Current backtesting datetime 2023-12-15 09:30:00-05:00
2024-04-16 13:00:13,168: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2024-04-16 13:00:13,169: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-04-16 13:00:13[0m
2024-04-16 13:00:13,169: root: INFO: [32mNew market order of | 10 SPY buy | with status unprocessed was submitted.[0m
2024-04-16 13:00:13,171: root: INFO: [34mMLTrader : Trading iteration ended at 2024-04-16 13:00:13[0m
2024-04-16 13:00:13,171: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-04-16 13:00:13,171: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-16 13:00:13,554: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-16 13:00:13,554: root: INFO: [32mFilled Transaction: buy 10 of SPY at 469.48999023 USD per share[0m
2024-04-16 13:00:13,554: root: INFO: market order of | 10 SPY buy | with status new was filled
2024-04-16 13:00:13,557: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-04-16 13:00:13,558: root: INFO: Current backtesting datetime 2023-12-15 16:00:00-05:00
2024-04-16 13:00:13,558: root: INFO: Current backtesting datetime 2023-12-16 09:30:00-05:00
2024-04-16 13:00:13,559: root: INFO: [34mMLTrader : The market is not currently open, skipping this trading iteration[0m
2024-04-16 13:00:13,560: root: INFO: Current backtesting datetime 2023-12-16 09:29:00-05:00
2024-04-16 13:00:13,561: root: INFO: Current backtesting datetime 2023-12-16 09:29:00-05:00
2024-04-16 13:00:13,561: root: INFO: MLTrader : Executing the after_market_closes lifecycle method
2024-04-16 13:00:13,562: root: INFO: Current backtesting datetime 2023-12-18 08:30:00-05:00
2024-04-16 13:00:13,562: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-16 13:00:13,563: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-16 13:00:13,563: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2024-04-16 13:00:13,564: root: INFO: Current backtesting datetime 2023-12-18 09:30:00-05:00
2024-04-16 13:00:13,564: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2024-04-16 13:00:13,566: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-04-16 13:00:13[0m
2024-04-16 13:00:13,566: root: INFO: [34mMLTrader : Trading iteration ended at 2024-04-16 13:00:13[0m
2024-04-16 13:00:13,566: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-04-16 13:00:13,567: root: INFO: Current backtesting datetime 2023-12-18 16:00:00-05:00
2024-04-16 13:00:13,567: root: INFO: Current backtesting datetime 2023-12-19 09:30:00-05:00
2024-04-16 13:00:13,568: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-04-16 13:00:13[0m
2024-04-16 13:00:13,568: root: INFO: [34mMLTrader : Trading iteration ended at 2024-04-16 13:00:13[0m
2024-04-16 13:00:13,568: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-04-16 13:00:13,569: root: INFO: Current backtesting datetime 2023-12-19 16:00:00-05:00
2024-04-16 13:00:13,569: root: INFO: Current backtesting datetime 2023-12-20 09:30:00-05:00
2024-04-16 13:00:13,569: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-04-16 13:00:13[0m
2024-04-16 13:00:13,569: root: INFO: [34mMLTrader : Trading iteration ended at 2024-04-16 13:00:13[0m
2024-04-16 13:00:13,570: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-04-16 13:00:13,570: root: INFO: Current backtesting datetime 2023-12-20 16:00:00-05:00
2024-04-16 13:00:13,570: root: INFO: Current backtesting datetime 2023-12-21 09:30:00-05:00
2024-04-16 13:00:13,571: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-04-16 13:00:13[0m
2024-04-16 13:00:13,571: root: INFO: [34mMLTrader : Trading iteration ended at 2024-04-16 13:00:13[0m
2024-04-16 13:00:13,572: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-04-16 13:00:13,572: root: INFO: Current backtesting datetime 2023-12-21 16:00:00-05:00
2024-04-16 13:00:13,572: root: INFO: Current backtesting datetime 2023-12-22 09:30:00-05:00
2024-04-16 13:00:13,573: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-04-16 13:00:13[0m
2024-04-16 13:00:13,573: root: INFO: [34mMLTrader : Trading iteration ended at 2024-04-16 13:00:13[0m
2024-04-16 13:00:13,574: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-04-16 13:00:13,574: root: INFO: Current backtesting datetime 2023-12-22 16:00:00-05:00
2024-04-16 13:00:13,574: root: INFO: Current backtesting datetime 2023-12-23 09:30:00-05:00
2024-04-16 13:00:13,575: root: INFO: [34mMLTrader : The market is not currently open, skipping this trading iteration[0m
2024-04-16 13:00:13,576: root: INFO: Current backtesting datetime 2023-12-23 09:29:00-05:00
2024-04-16 13:00:13,576: root: INFO: Current backtesting datetime 2023-12-23 09:29:00-05:00
2024-04-16 13:00:13,576: root: INFO: MLTrader : Executing the after_market_closes lifecycle method
2024-04-16 13:00:13,577: root: INFO: Current backtesting datetime 2023-12-26 08:30:00-05:00
2024-04-16 13:00:13,577: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-16 13:00:13,577: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-16 13:00:13,578: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2024-04-16 13:00:13,578: root: INFO: Current backtesting datetime 2023-12-26 09:30:00-05:00
2024-04-16 13:00:13,578: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
