2024-04-16 13:58:48,238: root: INFO: MLTrader : Executing the initialize lifecycle method
2024-04-16 13:58:48,901: root: INFO: Current backtesting datetime 2020-01-13 08:30:00-05:00
2024-04-16 13:58:48,902: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2024-04-16 13:58:48,902: root: INFO: Current backtesting datetime 2020-01-13 09:30:00-05:00
2024-04-16 13:58:48,902: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2024-04-16 13:58:48,903: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-04-16 13:58:48[0m
2024-04-16 13:58:48,903: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-16 13:58:48,906: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-16 13:58:49,934: root: INFO: [34mMLTrader : Trading iteration ended at 2024-04-16 13:58:49[0m
2024-04-16 13:58:49,935: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-04-16 13:58:49,935: root: INFO: Current backtesting datetime 2020-01-13 16:00:00-05:00
2024-04-16 13:58:49,935: root: INFO: Current backtesting datetime 2020-01-14 09:30:00-05:00
2024-04-16 13:58:49,936: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-04-16 13:58:49[0m
2024-04-16 13:58:49,936: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-16 13:58:49,936: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-16 13:58:50,237: root: INFO: [34mMLTrader : Trading iteration ended at 2024-04-16 13:58:50[0m
2024-04-16 13:58:50,238: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-04-16 13:58:50,239: root: INFO: Current backtesting datetime 2020-01-14 16:00:00-05:00
2024-04-16 13:58:50,239: root: INFO: Current backtesting datetime 2020-01-15 09:30:00-05:00
2024-04-16 13:58:50,245: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-04-16 13:58:50[0m
2024-04-16 13:58:50,245: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
